,state,city,city_state,n_killed,n_injured,population,killed_normalized,injured_normalized,kill_million,injured_million,total
25721,Vermont,Burlington,"Burlington, Vermont",5,8,109763,4.55527E-05,7.28843E-05,45.5526908,72.88430528,118.4369961
17888,North Carolina,Winston-Salem,"Winston-Salem, North Carolina",14,36,422269,3.31542E-05,8.52537E-05,33.1542216,85.25371268,118.4079343
1975,California,Beverly Hills,"Beverly Hills, California",2,2,33792,5.91856E-05,5.91856E-05,59.18560606,59.18560606,118.3712121
23906,Texas,Buda,"Buda, Texas",1,1,16906,5.91506E-05,5.91506E-05,59.15059742,59.15059742,118.3011948
11695,Michigan,Mason,"Mason, Michigan",0,1,8458,0,0.000118231,0,118.2312603,118.2312603
24889,Texas,Plano,"Plano, Texas",23,11,287677,7.99508E-05,3.82373E-05,79.95077813,38.23732867,118.1881068
10920,Maryland,Lansdowne,"Lansdowne, Maryland",0,1,8477,0,0.000117966,0,117.9662616,117.9662616
22197,Pennsylvania,Willow Street,"Willow Street, Pennsylvania",1,0,8478,0.000117952,0,117.9523473,0,117.9523473
16723,New York,Malverne,"Malverne, New York",0,1,8485,0,0.000117855,0,117.8550383,117.8550383
6573,Illinois,Lincoln,"Lincoln, Illinois",1,1,16993,5.88478E-05,5.88478E-05,58.84776084,58.84776084,117.6955217
23368,Tennessee,Collierville,"Collierville, Tennessee",1,5,51040,1.95925E-05,9.79624E-05,19.59247649,97.96238245,117.5548589
24870,Texas,Perryton,"Perryton, Texas",0,1,8512,0,0.000117481,0,117.481203,117.481203
26510,Washington,Edmonds,"Edmonds, Washington",3,2,42605,7.04143E-05,4.69428E-05,70.41427063,46.94284708,117.3571177
28274,Wyoming,Rawlins,"Rawlins, Wyoming",1,0,8521,0.000117357,0,117.3571177,0,117.3571177
3031,California,San Lorenzo,"San Lorenzo, California",1,2,25569,3.91099E-05,7.82197E-05,39.1098596,78.21971919,117.3295788
14443,Montana,Laurel,"Laurel, Montana",0,1,8526,0,0.000117288,0,117.2882946,117.2882946
5626,Hawaii,Wahiawa,"Wahiawa, Hawaii",1,1,17122,5.84044E-05,5.84044E-05,58.40439201,58.40439201,116.808784
3228,California,Upland,"Upland, California",4,5,77140,5.18538E-05,6.48172E-05,51.85377236,64.81721545,116.6709878
6543,Illinois,Lake Villa,"Lake Villa, Illinois",1,0,8573,0.000116645,0,116.6452817,0,116.6452817
11222,Massachusetts,North Adams,"North Adams, Massachusetts",0,2,17153,0,0.000116598,0,116.5976797,116.5976797
7208,Illinois,Willowbrook,"Willowbrook, Illinois",0,1,8579,0,0.000116564,0,116.5637021,116.5637021
10967,Maryland,Montgomery Village,"Montgomery Village, Maryland",4,0,34332,0.000116509,0,116.509379,0,116.509379
26441,Washington,Centralia,"Centralia, Washington",3,2,42922,6.98942E-05,4.65962E-05,69.89422674,46.59615116,116.4903779
25955,Virginia,Farmville,"Farmville, Virginia",0,1,8594,0,0.00011636,0,116.3602513,116.3602513
9742,Kentucky,Elsmere,"Elsmere, Kentucky",1,0,8595,0.000116347,0,116.3467132,0,116.3467132
14895,Nebraska,Kearney,"Kearney, Nebraska",0,4,34418,0,0.000116218,0,116.2182579,116.2182579
10629,Maine,Rockland,"Rockland, Maine",0,1,8616,0,0.000116063,0,116.0631383,116.0631383
25638,Utah,Salem,"Salem, Utah",0,1,8621,0,0.000115996,0,115.9958242,115.9958242
15617,New Jersey,Matawan,"Matawan, New Jersey",0,1,8640,0,0.000115741,0,115.7407407,115.7407407
11250,Massachusetts,Salem,"Salem, Massachusetts",2,3,43226,4.62684E-05,6.94027E-05,46.26844954,69.40267432,115.6711239
26585,Washington,Hoquiam,"Hoquiam, Washington",1,0,8655,0.00011554,0,115.5401502,0,115.5401502
8545,Iowa,Mount Pleasant,"Mount Pleasant, Iowa",0,1,8668,0,0.000115367,0,115.3668666,115.3668666
2621,California,Lompoc,"Lompoc, California",2,4,52020,3.84468E-05,7.68935E-05,38.44675125,76.8935025,115.3402537
3027,California,San Jose,"San Jose, California",103,104,1798103,5.72826E-05,5.78387E-05,57.28259171,57.83873338,115.1213251
4197,Florida,Fern Park,"Fern Park, Florida",0,1,8694,0,0.000115022,0,115.0218542,115.0218542
13487,Missouri,Des Peres,"Des Peres, Missouri",0,1,8697,0,0.000114982,0,114.9821778,114.9821778
3022,California,San Francisco,"San Francisco, California",141,272,3592294,3.92507E-05,7.57176E-05,39.25068494,75.71763336,114.9683183
6351,Illinois,Godfrey,"Godfrey, Illinois",0,2,17400,0,0.000114943,0,114.9425287,114.9425287
2830,California,Orangevale,"Orangevale, California",2,2,34824,5.74317E-05,5.74317E-05,57.43165633,57.43165633,114.8633127
2177,California,Crestline,"Crestline, California",1,0,8709,0.000114824,0,114.8237456,0,114.8237456
7734,Indiana,Princeton,"Princeton, Indiana",0,1,8733,0,0.000114508,0,114.5081873,114.5081873
15435,New Jersey,Clayton,"Clayton, New Jersey",1,0,8738,0.000114443,0,114.4426642,0,114.4426642
21707,Pennsylvania,Perkasie,"Perkasie, Pennsylvania",1,0,8738,0.000114443,0,114.4426642,0,114.4426642
13096,Mississippi,New Albany,"New Albany, Mississippi",1,0,8753,0.000114247,0,114.246544,0,114.246544
15686,New Jersey,Paramus,"Paramus, New Jersey",3,0,26264,0.000114225,0,114.2247944,0,114.2247944
19366,Ohio,Troy,"Troy, Ohio",0,3,26281,0,0.000114151,0,114.1509075,114.1509075
27840,Wisconsin,Neenah,"Neenah, Wisconsin",1,2,26300,3.80228E-05,7.60456E-05,38.02281369,76.04562738,114.0684411
2016,California,Brawley,"Brawley, California",2,1,26309,7.60196E-05,3.80098E-05,76.01961306,38.00980653,114.0294196
3261,California,Walnut Creek,"Walnut Creek, California",4,4,70166,5.70077E-05,5.70077E-05,57.00766753,57.00766753,114.0153351
11998,Minnesota,Anoka,"Anoka, Minnesota",0,2,17549,0,0.000113967,0,113.9666078,113.9666078
5310,Georgia,Peachtree Corners,"Peachtree Corners, Georgia",3,2,43905,6.83293E-05,4.55529E-05,68.32934745,45.5528983,113.8822458
1403,Arkansas,Cabot,"Cabot, Arkansas",1,2,26352,3.79478E-05,7.58956E-05,37.94778385,75.8955677,113.8433515
17258,North Carolina,Butner,"Butner, North Carolina",1,1,17575,5.6899E-05,5.6899E-05,56.89900427,56.89900427,113.7980085
7723,Indiana,Plainfield,"Plainfield, Indiana",2,2,35287,5.66781E-05,5.66781E-05,56.67809675,56.67809675,113.3561935
19107,Ohio,Olmsted Falls,"Olmsted Falls, Ohio",1,0,8828,0.000113276,0,113.2759402,0,113.2759402
25117,Texas,Sherman,"Sherman, Texas",6,2,70704,8.48608E-05,2.82869E-05,84.86082824,28.28694275,113.147771
27012,West Virginia,Bridgeport,"Bridgeport, West Virginia",0,1,8842,0,0.000113097,0,113.0965845,113.0965845
27695,Wisconsin,Janesville,"Janesville, Wisconsin",2,6,70755,2.82666E-05,8.47997E-05,28.2665536,84.7996608,113.0662144
16678,New York,Lackawanna,"Lackawanna, New York",0,2,17720,0,0.000112867,0,112.8668172,112.8668172
20022,Oklahoma,Poteau,"Poteau, Oklahoma",1,0,8863,0.000112829,0,112.8286133,0,112.8286133
2846,California,Palm Desert,"Palm Desert, California",2,4,53275,3.75411E-05,7.50821E-05,37.54106053,75.08212107,112.6231816
4765,Florida,Temple Terrace,"Temple Terrace, Florida",2,1,26639,7.50779E-05,3.75389E-05,75.07789331,37.53894666,112.61684
14831,Nebraska,Grand Island,"Grand Island, Nebraska",4,2,53296,7.50525E-05,3.75263E-05,75.05253678,37.52626839,112.5788052
25222,Texas,The Colony,"The Colony, Texas",5,0,44438,0.000112516,0,112.5163149,0,112.5163149
3246,California,Victorville,"Victorville, California",19,20,346789,5.47884E-05,5.7672E-05,54.78835834,57.67195615,112.4603145
22126,Pennsylvania,Waynesboro,"Waynesboro, Pennsylvania",0,3,26694,0,0.000112385,0,112.3848056,112.3848056
20583,Oregon,West Linn,"West Linn, Oregon",3,0,26736,0.000112208,0,112.2082585,0,112.2082585
181,Alabama,Forestdale,"Forestdale, Alabama",0,1,8924,0,0.000112057,0,112.0573734,112.0573734
2351,California,Fremont,"Fremont, California",9,18,241110,3.73274E-05,7.46547E-05,37.32736096,74.65472191,111.9820829
9210,Kansas,Independence,"Independence, Kansas",1,0,8931,0.00011197,0,111.9695443,0,111.9695443
3490,Colorado,Fort Collins,"Fort Collins, Colorado",16,19,312666,5.11728E-05,6.07677E-05,51.172817,60.76772019,111.9405372
28025,Wisconsin,Sturgeon Bay,"Sturgeon Bay, Wisconsin",0,1,8934,0,0.000111932,0,111.9319454,111.9319454
19098,Ohio,Oakwood,"Oakwood, Ohio",0,1,8936,0,0.000111907,0,111.9068935,111.9068935
2548,California,Lake Arrowhead,"Lake Arrowhead, California",0,1,8940,0,0.000111857,0,111.8568233,111.8568233
7008,Illinois,Skokie,"Skokie, Illinois",3,4,62700,4.78469E-05,6.37959E-05,47.84688995,63.79585327,111.6427432
12824,Minnesota,Waseca,"Waseca, Minnesota",1,0,8984,0.000111309,0,111.3089938,0,111.3089938
16230,New Mexico,Sunland Park,"Sunland Park, New Mexico",0,2,17978,0,0.000111247,0,111.2470798,111.2470798
11046,Maryland,Reisterstown,"Reisterstown, Maryland",3,0,27007,0.000111082,0,111.082312,0,111.082312
19264,Ohio,Shaker Heights,"Shaker Heights, Ohio",0,3,27027,0,0.000111,0,111.000111,111.000111
12450,Minnesota,Lindstrom,"Lindstrom, Minnesota",1,0,9023,0.000110828,0,110.8278843,0,110.8278843
27831,Wisconsin,Mount Pleasant,"Mount Pleasant, Wisconsin",1,2,27082,3.69249E-05,7.38498E-05,36.92489476,73.84978953,110.7746843
17635,North Carolina,North Wilkesboro,"North Wilkesboro, North Carolina",2,0,18066,0.000110705,0,110.7051921,0,110.7051921
10606,Maine,Brewer,"Brewer, Maine",0,1,9035,0,0.000110681,0,110.6806862,110.6806862
11340,Michigan,Beecher,"Beecher, Michigan",0,1,9041,0,0.000110607,0,110.6072337,110.6072337
9017,Kansas,Chanute,"Chanute, Kansas",1,0,9042,0.000110595,0,110.5950011,0,110.5950011
6949,Illinois,Round Lake,"Round Lake, Illinois",1,1,18100,5.52486E-05,5.52486E-05,55.24861878,55.24861878,110.4972376
14453,Montana,Livingston,"Livingston, Montana",1,0,9050,0.000110497,0,110.4972376,0,110.4972376
24637,Texas,Mansfield,"Mansfield, Texas",4,4,72419,5.52341E-05,5.52341E-05,55.23412364,55.23412364,110.4682473
5309,Georgia,Peachtree City,"Peachtree City, Georgia",1,3,36223,2.76068E-05,8.28203E-05,27.60676918,82.82030754,110.4270767
2466,California,Imperial,"Imperial, California",1,1,18120,5.51876E-05,5.51876E-05,55.18763797,55.18763797,110.3752759
5980,Illinois,Berwyn,"Berwyn, Illinois",3,3,54391,5.51562E-05,5.51562E-05,55.15618393,55.15618393,110.3123679
25750,Vermont,Rutland,"Rutland, Vermont",0,2,18131,0,0.000110308,0,110.3083117,110.3083117
2472,California,Indio,"Indio, California",19,27,417059,4.55571E-05,6.4739E-05,45.55710343,64.73904172,110.2961451
11914,Michigan,Trenton,"Trenton, Michigan",2,0,18157,0.00011015,0,110.1503552,0,110.1503552
27801,Wisconsin,Menomonie,"Menomonie, Wisconsin",1,1,18159,5.50691E-05,5.50691E-05,55.06911174,55.06911174,110.1382235
19641,Oklahoma,Clinton,"Clinton, Oklahoma",0,1,9087,0,0.000110047,0,110.0473203,110.0473203
24562,Texas,Lewisville,"Lewisville, Texas",5,7,109212,4.57825E-05,6.40955E-05,45.78251474,64.09552064,109.8780354
25187,Texas,Sugar Land,"Sugar Land, Texas",8,5,118488,6.75174E-05,4.21984E-05,67.51738573,42.19836608,109.7157518
13864,Missouri,Monett,"Monett, Missouri",1,0,9124,0.000109601,0,109.6010522,0,109.6010522
26206,Virginia,Radford,"Radford, Virginia",0,2,18249,0,0.000109595,0,109.5950463,109.5950463
1027,Arizona,Florence,"Florence, Arizona",2,1,27422,7.29341E-05,3.64671E-05,72.93414047,36.46707024,109.4012107
18671,Ohio,Garfield Heights,"Garfield Heights, Ohio",2,1,27448,7.28651E-05,3.64325E-05,72.86505392,36.43252696,109.2975809
20257,Oregon,Bend,"Bend, Oregon",5,7,109802,4.55365E-05,6.37511E-05,45.53651117,63.75111564,109.2876268
6017,Illinois,Brookfield,"Brookfield, Illinois",1,1,18310,5.4615E-05,5.4615E-05,54.6149645,54.6149645,109.229929
6296,Illinois,Flossmoor,"Flossmoor, Illinois",1,0,9155,0.00010923,0,109.229929,0,109.229929
22742,South Carolina,Mount Pleasant,"Mount Pleasant, South Carolina",4,6,91684,4.36281E-05,6.54422E-05,43.62811396,65.44217093,109.0702849
15778,New Jersey,South Amboy,"South Amboy, New Jersey",1,0,9176,0.00010898,0,108.9799477,0,108.9799477
17665,North Carolina,Pinehurst,"Pinehurst, North Carolina",2,3,45935,4.35398E-05,6.53097E-05,43.53978448,65.30967672,108.8494612
6604,Illinois,Lynwood,"Lynwood, Illinois",1,0,9194,0.000108767,0,108.7665869,0,108.7665869
2289,California,Elk Grove,"Elk Grove, California",7,12,174775,4.00515E-05,6.86597E-05,40.05149478,68.65970534,108.7112001
2130,California,Cloverdale,"Cloverdale, California",1,0,9205,0.000108637,0,108.6366105,0,108.6366105
24290,Texas,Grapevine,"Grapevine, Texas",1,5,55281,1.80894E-05,9.0447E-05,18.0893978,90.44698902,108.5363868
2345,California,Fountain Valley,"Fountain Valley, California",2,4,55357,3.61291E-05,7.22583E-05,36.12912549,72.25825099,108.3873765
15568,New Jersey,Kendall Park,"Kendall Park, New Jersey",0,1,9234,0,0.000108295,0,108.2954299,108.2954299
6836,Illinois,Park Ridge,"Park Ridge, Illinois",0,4,36950,0,0.000108254,0,108.2543978,108.2543978
7678,Indiana,Noblesville,"Noblesville, Indiana",5,2,64668,7.7318E-05,3.09272E-05,77.31799344,30.92719738,108.2451908
18930,Ohio,Mayfield Heights,"Mayfield Heights, Ohio",2,0,18487,0.000108184,0,108.1841294,0,108.1841294
18896,Ohio,Madeira,"Madeira, Ohio",0,1,9245,0,0.000108167,0,108.1665765,108.1665765
16354,New York,Bohemia,"Bohemia, New York",0,1,9262,0,0.000107968,0,107.9680415,107.9680415
26075,Virginia,Lexington,"Lexington, Virginia",1,0,9264,0.000107945,0,107.9447323,0,107.9447323
26832,Washington,Seattle,"Seattle, Washington",107,302,3789215,2.8238E-05,7.96999E-05,28.23803875,79.69988507,107.9379238
18643,Ohio,Forest Park,"Forest Park, Ohio",1,1,18583,5.38126E-05,5.38126E-05,53.81262444,53.81262444,107.6252489
11162,Massachusetts,Braintree,"Braintree, Massachusetts",2,2,37190,5.37779E-05,5.37779E-05,53.77789728,53.77789728,107.5557946
20946,Pennsylvania,Drexel Hill,"Drexel Hill, Pennsylvania",2,1,27939,7.15845E-05,3.57923E-05,71.58452343,35.79226171,107.3767851
5995,Illinois,Bolingbrook,"Bolingbrook, Illinois",3,5,74545,4.02441E-05,6.70736E-05,40.24414783,67.07357972,107.3177275
11133,Maryland,Westminster,"Westminster, Maryland",1,1,18640,5.36481E-05,5.36481E-05,53.64806867,53.64806867,107.2961373
25666,Utah,Stansbury Park,"Stansbury Park, Utah",1,0,9325,0.000107239,0,107.2386059,0,107.2386059
6444,Illinois,Homewood,"Homewood, Illinois",0,2,18703,0,0.000106935,0,106.9347164,106.9347164
15526,New Jersey,Hackettstown,"Hackettstown, New Jersey",1,0,9356,0.000106883,0,106.8832835,0,106.8832835
4035,Florida,Beverly Hills,"Beverly Hills, Florida",1,0,9360,0.000106838,0,106.8376068,0,106.8376068
12983,Mississippi,Flowood,"Flowood, Mississippi",0,1,9380,0,0.00010661,0,106.6098081,106.6098081
27788,Wisconsin,Marshfield,"Marshfield, Wisconsin",0,2,18764,0,0.000106587,0,106.5870816,106.5870816
28047,Wisconsin,Tomah,"Tomah, Wisconsin",0,1,9397,0,0.000106417,0,106.4169416,106.4169416
27856,Wisconsin,New Richmond,"New Richmond, Wisconsin",0,1,9414,0,0.000106225,0,106.2247716,106.2247716
27348,West Virginia,Wheeling,"Wheeling, West Virginia",3,5,75392,3.9792E-05,6.632E-05,39.79202037,66.32003396,106.1120543
11678,Michigan,Manistee,"Manistee, Michigan",1,0,9433,0.000106011,0,106.0108131,0,106.0108131
2991,California,Roseville,"Roseville, California",3,12,141500,2.12014E-05,8.48057E-05,21.20141343,84.80565371,106.0070671
24370,Texas,Hondo,"Hondo, Texas",1,0,9436,0.000105977,0,105.9771089,0,105.9771089
2112,California,Chino,"Chino, California",5,5,94371,5.29824E-05,5.29824E-05,52.98237806,52.98237806,105.9647561
23497,Tennessee,La Follette,"La Follette, Tennessee",2,0,18884,0.00010591,0,105.9097649,0,105.9097649
13983,Missouri,Platte City,"Platte City, Missouri",0,1,9462,0,0.000105686,0,105.6859015,105.6859015
2116,California,Chula Vista,"Chula Vista, California",14,15,274492,5.10033E-05,5.46464E-05,51.00330793,54.64640135,105.6497093
27880,Wisconsin,Onalaska,"Onalaska, Wisconsin",0,2,18943,0,0.00010558,0,105.5798976,105.5798976
27800,Wisconsin,Menomonee Falls,"Menomonee Falls, Wisconsin",2,2,38014,5.26122E-05,5.26122E-05,52.61219551,52.61219551,105.224391
13414,Missouri,Chesterfield,"Chesterfield, Missouri",0,5,47538,0,0.000105179,0,105.1790147,105.1790147
11644,Michigan,Lambertville,"Lambertville, Michigan",0,1,9524,0,0.000104998,0,104.9979,104.9979
7835,Indiana,Tell City,"Tell City, Indiana",1,0,9529,0.000104943,0,104.9428062,0,104.9428062
18776,Ohio,Huber Heights,"Huber Heights, Ohio",3,1,38154,7.86287E-05,2.62096E-05,78.62871521,26.20957174,104.8382869
1631,Arkansas,Lowell,"Lowell, Arkansas",0,1,9544,0,0.000104778,0,104.7778709,104.7778709
2131,California,Clovis,"Clovis, California",7,5,114584,6.10906E-05,4.36361E-05,61.09055365,43.63610975,104.7266634
20322,Oregon,Eagle Point,"Eagle Point, Oregon",1,0,9554,0.000104668,0,104.6682018,0,104.6682018
2875,California,Petaluma,"Petaluma, California",3,4,66929,4.48236E-05,5.97648E-05,44.82361906,59.76482541,104.5884445
20330,Oregon,Fairview,"Fairview, Oregon",1,0,9567,0.000104526,0,104.5259747,0,104.5259747
19928,Oklahoma,Midwest City,"Midwest City, Oklahoma",3,3,57407,5.22584E-05,5.22584E-05,52.25843538,52.25843538,104.5168708
21184,Pennsylvania,Harleysville,"Harleysville, Pennsylvania",1,0,9568,0.000104515,0,104.5150502,0,104.5150502
6269,Illinois,Evergreen Park,"Evergreen Park, Illinois",1,1,19147,5.22275E-05,5.22275E-05,52.227503,52.227503,104.455006
2461,California,Huntington Park,"Huntington Park, California",4,2,57509,6.95543E-05,3.47772E-05,69.55433063,34.77716531,104.3314959
21170,Pennsylvania,Greenville,"Greenville, Pennsylvania",0,1,9594,0,0.000104232,0,104.2318115,104.2318115
16764,New York,Mineola,"Mineola, New York",1,1,19207,5.20644E-05,5.20644E-05,52.06435154,52.06435154,104.1287031
3659,Colorado,Parker,"Parker, Colorado",4,2,57706,6.93169E-05,3.46584E-05,69.31688213,34.65844106,103.9753232
15638,New Jersey,Morristown,"Morristown, New Jersey",0,2,19261,0,0.000103837,0,103.8367686,103.8367686
15566,New Jersey,Keansburg,"Keansburg, New Jersey",0,1,9632,0,0.000103821,0,103.820598,103.820598
22791,South Carolina,Powdersville,"Powdersville, South Carolina",0,1,9632,0,0.000103821,0,103.820598,103.820598
6822,Illinois,Palatine,"Palatine, Illinois",2,5,67482,2.96375E-05,7.40938E-05,29.63753297,74.09383243,103.7313654
23917,Texas,Burleson,"Burleson, Texas",1,4,48225,2.07361E-05,8.29445E-05,20.73613271,82.94453084,103.6806636
2597,California,Lincoln,"Lincoln, California",4,1,48275,8.28586E-05,2.07147E-05,82.85862248,20.71465562,103.5732781
19340,Ohio,Sylvania,"Sylvania, Ohio",0,2,19311,0,0.000103568,0,103.5679147,103.5679147
7197,Illinois,Wheeling,"Wheeling, Illinois",0,4,38646,0,0.000103504,0,103.5035967,103.5035967
14016,Missouri,Raytown,"Raytown, Missouri",2,1,28991,6.89869E-05,3.44935E-05,68.98692698,34.49346349,103.4803905
11552,Michigan,Greenville,"Greenville, Michigan",1,0,9672,0.000103391,0,103.3912324,0,103.3912324
24472,Texas,Kyle,"Kyle, Texas",3,2,48393,6.19924E-05,4.13283E-05,61.99243692,41.32829128,103.3207282
1909,California,Antelope,"Antelope, California",4,1,48398,8.2648E-05,2.0662E-05,82.64804331,20.66201083,103.3100541
3062,California,Santee,"Santee, California",2,4,58081,3.44347E-05,6.88693E-05,34.43466882,68.86933765,103.3040065
17308,North Carolina,Concord,"Concord, North Carolina",14,13,261801,5.34757E-05,4.9656E-05,53.47573157,49.65603646,103.131768
4829,Florida,Wesley Chapel,"Wesley Chapel, Florida",1,5,58208,1.71798E-05,8.58988E-05,17.1797691,85.89884552,103.0786146
18334,Ohio,Athens,"Athens, Ohio",1,2,29122,3.43383E-05,6.86766E-05,34.33830094,68.67660188,103.0149028
25456,Utah,Draper,"Draper, Utah",3,2,48587,6.17449E-05,4.11633E-05,61.74491119,41.16327413,102.9081853
1246,Arizona,Sun City,"Sun City, Arizona",2,2,38877,5.14443E-05,5.14443E-05,51.44429869,51.44429869,102.8885974
6002,Illinois,Bourbonnais,"Bourbonnais, Illinois",0,2,19462,0,0.000102764,0,102.7643613,102.7643613
15336,New Hampshire,Nashua,"Nashua, New Hampshire",5,19,233917,2.13751E-05,8.12254E-05,21.37510313,81.22539191,102.600495
24058,Texas,Cuero,"Cuero, Texas",1,0,9749,0.000102575,0,102.574623,0,102.574623
21712,Pennsylvania,Philipsburg,"Philipsburg, Pennsylvania",1,0,9754,0.000102522,0,102.5220422,0,102.5220422
23758,Texas,Anna,"Anna, Texas",2,0,19541,0.000102349,0,102.3489074,0,102.3489074
25604,Utah,Orem,"Orem, Utah",6,4,97828,6.13321E-05,4.08881E-05,61.33213395,40.8880893,102.2202232
24005,Texas,College Station,"College Station, Texas",5,17,215243,2.32296E-05,7.89805E-05,23.22955915,78.98050111,102.2100603
21560,Pennsylvania,Murrysville,"Murrysville, Pennsylvania",0,2,19590,0,0.000102093,0,102.0929045,102.0929045
1024,Arizona,Eloy,"Eloy, Arizona",2,0,19625,0.000101911,0,101.910828,0,101.910828
12758,Minnesota,Stillwater,"Stillwater, Minnesota",1,1,19627,5.09502E-05,5.09502E-05,50.95022163,50.95022163,101.9004433
8052,Iowa,Carroll,"Carroll, Iowa",0,1,9833,0,0.000101698,0,101.6983627,101.6983627
1995,California,Blythe,"Blythe, California",0,2,19682,0,0.000101616,0,101.6156895,101.6156895
11846,Michigan,Royal Oak,"Royal Oak, Michigan",2,4,59277,3.37399E-05,6.74798E-05,33.73989912,67.47979824,101.2196974
